trial_id,label,t_verify_used,V_score,n_matches,sun_shift,blur_sigma,occl_frac,honest_tile,byzantine_tile,inference_ms
205,honest,0.3,0.7,14,-45.0,0.0,0.2,tile_47.4010_8.5300_47.4065_8.5355.png,,7.3
206,honest,0.3,0.55,11,45.0,0.0,0.2,tile_47.4010_8.5410_47.4065_8.5465.png,,7.3
207,honest,0.3,0.45,9,-45.0,0.0,0.2,tile_47.4010_8.5630_47.4065_8.5685.png,,7.3
208,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.4065_8.5575_47.4100_8.5630.png,,7.3
209,honest,0.3,0.05,1,-45.0,4.0,0.2,tile_47.3900_8.5630_47.3955_8.5685.png,,7.4
210,honest,0.3,0.05,1,45.0,4.0,0.2,tile_47.4010_8.5410_47.4065_8.5465.png,,7.4
211,honest,0.3,0.05,1,45.0,4.0,0.2,tile_47.3900_8.5300_47.3955_8.5355.png,,7.4
212,honest,0.3,0.6,12,45.0,0.0,0.2,tile_47.4010_8.5410_47.4065_8.5465.png,,7.4
213,honest,0.3,0.05,1,-45.0,4.0,0.0,tile_47.3955_8.5520_47.4010_8.5575.png,,7.3
214,honest,0.3,0.15,3,45.0,4.0,0.0,tile_47.3900_8.5630_47.3955_8.5685.png,,7.3
215,honest,0.3,0.8,16,45.0,0.0,0.2,tile_47.4065_8.5520_47.4100_8.5575.png,,7.4
216,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.4010_8.5410_47.4065_8.5465.png,,7.4
217,honest,0.3,0.05,1,0.0,4.0,0.0,tile_47.3955_8.5520_47.4010_8.5575.png,,7.3
218,honest,0.3,0.05,1,-45.0,4.0,0.2,tile_47.3955_8.5410_47.4010_8.5465.png,,7.5
219,honest,0.3,0.05,1,0.0,4.0,0.2,tile_47.3900_8.5685_47.3955_8.5700.png,,7.3
220,honest,0.3,0.65,13,-45.0,0.0,0.2,tile_47.4010_8.5685_47.4065_8.5700.png,,7.3
221,honest,0.3,0.6,12,0.0,0.0,0.2,tile_47.3900_8.5685_47.3955_8.5700.png,,7.3
222,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.4010_8.5685_47.4065_8.5700.png,,7.4
223,honest,0.3,0.0,0,-45.0,4.0,0.0,tile_47.4010_8.5520_47.4065_8.5575.png,,7.4
224,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.4065_8.5575_47.4100_8.5630.png,,7.4
225,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.3900_8.5685_47.3955_8.5700.png,,7.3
226,honest,0.3,0.1,2,-45.0,4.0,0.2,tile_47.3900_8.5685_47.3955_8.5700.png,,7.4
227,honest,0.3,0.55,11,45.0,0.0,0.2,tile_47.4065_8.5575_47.4100_8.5630.png,,7.3
228,honest,0.3,0.0,0,45.0,4.0,0.0,tile_47.4065_8.5410_47.4100_8.5465.png,,7.4
229,honest,0.3,0.75,15,45.0,0.0,0.2,tile_47.4065_8.5410_47.4100_8.5465.png,,7.3
230,honest,0.3,0.15,3,45.0,4.0,0.0,tile_47.4065_8.5520_47.4100_8.5575.png,,7.4
231,honest,0.3,0.75,15,0.0,0.0,0.2,tile_47.3900_8.5630_47.3955_8.5685.png,,7.3
232,honest,0.3,0.0,0,45.0,4.0,0.0,tile_47.4065_8.5355_47.4100_8.5410.png,,7.4
